wavelength,n,k
1.624816915572593571e+05,1.745313544131178229e+00,1.385001584409387698e-01
1.653191747760362632e+05,1.745349199926251371e+00,1.385046035317268054e-01
1.682062101070521167e+05,1.745385474944832760e+00,1.385091227272912395e-01
1.711436628988000739e+05,1.745422379878906138e+00,1.385137171984685278e-01
1.741324136117025628e+05,1.745459925602868889e+00,1.385183881322402111e-01
1.771733580820164643e+05,1.745498123176565164e+00,1.385231367318655593e-01
1.802674077903486032e+05,1.745536983848366530e+00,1.385279642170119674e-01
1.834154901348586427e+05,1.745576519058300580e+00,1.385328718238811874e-01
1.866185487092332914e+05,1.745616740441227943e+00,1.385378608053332017e-01
1.898775435855164251e+05,1.745657659830071484e+00,1.385429324310056831e-01
1.931934516018766735e+05,1.745699289259092124e+00,1.385480879874307625e-01
1.965672666554004245e+05,1.745741640967216624e+00,1.385533287781470224e-01
2.000000000000000291e+05,1.745784727401417991e+00,1.385586561238070780e-01
