wavelength,n,k
1.749733624095979030e+04,1.551718791031524880e+00,2.531719963743904109e-02
1.770014982894684363e+04,1.551718791031524880e+00,2.541494093399867746e-02
1.790531425199277510e+04,1.551718791031524880e+00,2.551381516089563928e-02
1.811285675889053527e+04,1.551718791031524880e+00,2.561383545005259041e-02
1.832280491427702509e+04,1.551718791031524880e+00,2.571501508560585306e-02
1.853518660229372472e+04,1.551718791031524880e+00,2.581736750566954522e-02
1.875003003029054162e+04,1.551718791031524880e+00,2.588665584508265116e-02
1.896736373257182277e+04,1.551718791031524880e+00,2.590659186048719850e-02
1.918721657418626637e+04,1.551718791031524880e+00,2.590441948853233409e-02
1.940961775476059483e+04,1.551718791031524880e+00,2.590222193637034889e-02
1.963459681237763289e+04,1.551718791031524880e+00,2.589999891213463565e-02
1.986218362749955850e+04,1.551718791031524880e+00,2.589775012057552936e-02
2.009240842693622835e+04,1.551718791031524880e+00,2.589547526302109562e-02
2.032530178785987300e+04,1.551718791031524880e+00,2.589317403733745401e-02
2.056089464186617261e+04,1.551718791031524880e+00,2.589159905495131905e-02
2.079921827908235355e+04,1.551718791031524880e+00,2.589102923950853397e-02
2.104030435232317177e+04,1.551718791031524880e+00,2.589102923950853397e-02
2.128418488129445177e+04,1.551718791031524880e+00,2.589102923950853397e-02
2.153089225684628400e+04,1.551718791031524880e+00,2.589102923950853397e-02
2.178045924527458192e+04,1.551718791031524880e+00,2.589102923950853397e-02
2.203291899267307963e+04,1.551718791031524880e+00,2.589102923950853397e-02
2.228830502933574826e+04,1.551718791031524880e+00,2.589102923950853397e-02
2.254665127420969657e+04,1.551718791031524880e+00,2.578575844880046791e-02
2.280799203940062216e+04,1.551718791031524880e+00,2.562880838042489937e-02
2.307236203472953639e+04,1.551718791031524880e+00,2.546325289239356054e-02
2.333979637234288384e+04,1.551718791031524880e+00,2.529577843212120480e-02
2.361033057137609285e+04,1.551718791031524880e+00,2.512636275658515495e-02
2.388400056267059699e+04,1.551718791031524880e+00,2.495498336494154576e-02
2.416084269354653225e+04,1.551718791031524880e+00,2.478161749553651344e-02
2.444089373262973459e+04,1.551718791031524880e+00,2.470190769510774084e-02
2.472419087473535183e+04,1.551718791031524880e+00,2.486699622558763423e-02
2.501077174580780411e+04,1.551718791031524880e+00,2.507751450914579364e-02
2.530067440791801710e+04,1.551718791031524880e+00,2.529047293375381172e-02
2.559393736431877915e+04,1.551718791031524880e+00,2.550589978336050348e-02
2.589059956455827705e+04,1.551718791031524880e+00,2.572382366975701357e-02
2.619070040965331646e+04,1.551718791031524880e+00,2.594427353637699524e-02
2.649427975732232153e+04,1.551718791031524880e+00,2.616310666213923081e-02
2.680137792727894703e+04,1.551718791031524880e+00,2.634627731964988770e-02
2.711203570658736862e+04,1.551718791031524880e+00,2.600248725488427462e-02
2.742629435507886228e+04,1.551718791031524880e+00,2.564049795113593558e-02
2.774419561083237932e+04,1.551718791031524880e+00,2.527431278874396961e-02
2.806578169571742910e+04,1.551718791031524880e+00,2.490388313304002163e-02
2.839109532100195793e+04,1.551718791031524880e+00,2.452915978562582658e-02
2.872017969302519850e+04,1.551718791031524880e+00,2.415009297783875242e-02
2.905307851893556654e+04,1.551718791031524880e+00,2.381659501059333467e-02
2.938983601249629646e+04,1.551718791031524880e+00,2.365384758011495128e-02
2.973049689995710287e+04,1.551718791031524880e+00,2.349427529222027772e-02
3.007510642599468338e+04,1.551718791031524880e+00,2.333285338402882672e-02
3.042371035972207756e+04,1.551718791031524880e+00,2.316956041638409264e-02
3.077635500076686367e+04,1.551718791031524880e+00,2.300437470162607773e-02
3.113308718542118368e+04,1.551718791031524880e+00,2.283727430071050279e-02
3.149395429286168655e+04,1.551718791031524880e+00,2.267190665086500981e-02
3.185900425144236578e+04,1.551718791031524880e+00,2.251410399549003127e-02
3.222828554506037108e+04,1.551718791031524880e+00,2.236457592646380263e-02
3.260184721959475064e+04,1.551718791031524880e+00,2.221331466080892630e-02
3.297973888942123449e+04,1.551718791031524880e+00,2.206030010884870579e-02
3.336201074400112702e+04,1.551718791031524880e+00,2.190551194804483612e-02
3.374871355454747390e+04,1.551718791031524880e+00,2.174892962029816371e-02
3.413989868076812854e+04,1.551718791031524880e+00,2.159053232921831142e-02
3.453561807768703875e+04,1.551718791031524880e+00,2.149120978799146098e-02
3.493592430254490318e+04,1.551718791031524880e+00,2.145301194948917578e-02
3.534087052177887381e+04,1.551718791031524880e+00,2.143811382399843715e-02
3.575051051808465854e+04,1.551718791031524880e+00,2.142304301266321001e-02
3.616489869755899417e+04,1.551718791031524880e+00,2.140779751386249694e-02
3.658409009692578547e+04,1.551718791031524880e+00,2.139237530277427260e-02
3.700814039084602700e+04,1.551718791031524880e+00,2.137677433110658429e-02
3.743710589931151480e+04,1.551718791031524880e+00,2.136099252682549868e-02
3.787104359512584779e+04,1.551718791031524880e+00,2.118882085855237907e-02
3.831001111147051415e+04,1.551718791031524880e+00,2.088975716359302293e-02
3.875406674955967173e+04,1.551718791031524880e+00,2.054345696411447042e-02
3.920326948638369504e+04,1.551718791031524880e+00,2.019314276016051166e-02
3.965767898254135071e+04,1.551718791031524880e+00,1.983876802495503772e-02
4.011735559016461048e+04,1.551718791031524880e+00,1.948028569242445454e-02
4.058236036093350413e+04,1.551718791031524880e+00,1.911764815094724526e-02
4.105275505418492685e+04,1.551718791031524880e+00,1.880988576869957463e-02
4.152860214511546656e+04,1.551718791031524880e+00,1.857339341609061736e-02
4.200996483307821472e+04,1.551718791031524880e+00,1.834724502873559537e-02
4.249690704997758439e+04,1.551718791031524880e+00,1.811847533004346325e-02
4.298949346875954507e+04,1.551718791031524880e+00,1.788705393610038122e-02
4.348778951200154552e+04,1.551718791031524880e+00,1.765295011080911247e-02
4.399186136060146237e+04,1.551718791031524880e+00,1.741613276180685801e-02
4.450177596256728430e+04,1.551718791031524880e+00,1.718314849846526438e-02
4.501760104190914717e+04,1.551718791031524880e+00,1.700751593177459234e-02
4.553940510763352358e+04,1.551718791031524880e+00,1.684894526755039909e-02
4.606725746284256456e+04,1.551718791031524880e+00,1.668904435849851917e-02
4.660122821393844788e+04,1.551718791031524880e+00,1.652729002006513362e-02
4.714138827993444283e+04,1.551718791031524880e+00,1.636366076894229735e-02
4.768780940187439410e+04,1.551718791031524880e+00,1.619813487280654177e-02
4.824056415236005705e+04,1.551718791031524880e+00,1.604699835573547909e-02
4.879972594519093400e+04,1.551718791031524880e+00,1.594149744010655081e-02
4.936536904511379544e+04,1.551718791031524880e+00,1.589331607471657429e-02
4.993756857768640475e+04,1.551718791031524880e+00,1.584457623371327700e-02
5.051640053925567190e+04,1.551718791031524880e+00,1.579527144374311826e-02
5.110194180705003964e+04,1.551718791031524880e+00,1.574539515641926180e-02
5.169427014939119545e+04,1.551718791031524880e+00,1.569494074745171608e-02
5.229346423602177674e+04,1.551718791031524880e+00,1.564390151576764212e-02
5.289960364855425723e+04,1.551718791031524880e+00,1.557783836341801106e-02
5.351276889104087604e+04,1.551718791031524880e+00,1.548392911304187491e-02
5.413304140066471882e+04,1.551718791031524880e+00,1.536833702434057224e-02
5.476050355855705857e+04,1.551718791031524880e+00,1.525140509476692781e-02
5.539523870073774015e+04,1.551718791031524880e+00,1.513311779407504679e-02
5.603733112918374536e+04,1.551718791031524880e+00,1.501345941200621023e-02
5.668686612302614230e+04,1.551718791031524880e+00,1.489241405620225604e-02
5.734392994987527345e+04,1.551718791031524880e+00,1.476996565009503978e-02
5.800860987727972679e+04,1.551718791031524880e+00,1.476617507436507951e-02
5.868099418431565573e+04,1.551718791031524880e+00,1.485958571278234511e-02
5.936117217331197753e+04,1.551718791031524880e+00,1.497248919671744817e-02
6.004923418171093363e+04,1.551718791031524880e+00,1.508670135760530398e-02
6.074527159406609280e+04,1.551718791031524880e+00,1.520223736446731956e-02
6.144937685418006004e+04,1.551718791031524880e+00,1.531911256215080092e-02
6.216164347738117795e+04,1.551718791031524880e+00,1.543734247336677780e-02
6.288216606294521625e+04,1.551718791031524880e+00,1.551304403048572866e-02
6.361104030665833125e+04,1.551718791031524880e+00,1.544204601501336128e-02
6.434836301352727605e+04,1.551718791031524880e+00,1.531675423933081225e-02
6.509423211063694180e+04,1.551718791031524880e+00,1.519001019261556444e-02
6.584874666015525872e+04,1.551718791031524880e+00,1.506179704143117797e-02
6.661200687249167822e+04,1.551718791031524880e+00,1.493209775722282098e-02
6.738411411960526311e+04,1.551718791031524880e+00,1.480089511405585818e-02
6.816517094846886175e+04,1.551718791031524880e+00,1.466817168632790144e-02
6.895528109468925686e+04,1.551718791031524880e+00,1.459130218906044135e-02
6.975454949628342001e+04,1.551718791031524880e+00,1.455272600886774355e-02
7.056308230761754385e+04,1.551718791031524880e+00,1.452041715403263288e-02
7.138098691350450099e+04,1.551718791031524880e+00,1.448773380363530330e-02
7.220837194346655451e+04,1.551718791031524880e+00,1.445467161685567471e-02
7.304534728616346547e+04,1.551718791031524880e+00,1.442122620255870645e-02
7.389202410398589564e+04,1.551718791031524880e+00,1.438739311871126136e-02
7.474851484782114858e+04,1.551718791031524880e+00,1.436360149022273928e-02
7.561493327198688348e+04,1.551718791031524880e+00,1.443450550926286997e-02
7.649139444933990308e+04,1.551718791031524880e+00,1.451383403634688533e-02
7.737801478655944811e+04,1.551718791031524880e+00,1.459428209389950631e-02
7.827491203960750136e+04,1.551718791031524880e+00,1.467566263391539838e-02
7.918220532936902600e+04,1.551718791031524880e+00,1.475798646490346193e-02
8.010001515747209487e+04,1.551718791031524880e+00,1.484126452065520282e-02
8.102846342229284346e+04,1.551718791031524880e+00,1.491938286064466504e-02
8.196767343514515960e+04,1.551718791031524880e+00,1.497730570984413291e-02
8.291776993665803457e+04,1.551718791031524880e+00,1.500242676012378956e-02
8.387887911334370438e+04,1.551718791031524880e+00,1.502783899131642648e-02
8.485112861435540253e+04,1.551718791031524880e+00,1.505354577853266866e-02
8.583464756844303338e+04,1.551718791031524880e+00,1.507955053600445149e-02
8.682956660110176017e+04,1.551718791031524880e+00,1.510585671753844270e-02
8.783601785192149691e+04,1.551718791031524880e+00,1.513246781697477096e-02
8.885413499213762407e+04,1.551718791031524880e+00,1.515102988776670552e-02
8.988405324238268076e+04,1.551718791031524880e+00,1.515717761459866794e-02
9.092590939064785198e+04,1.551718791031524880e+00,1.515717761459866794e-02
9.197984181044866273e+04,1.551718791031524880e+00,1.515717761459866794e-02
9.304599047920353769e+04,1.551718791031524880e+00,1.515717761459866794e-02
9.412449699682559003e+04,1.551718791031524880e+00,1.515717761459866794e-02
9.521550460452717380e+04,1.551718791031524880e+00,1.515717761459866794e-02
9.631915820384686231e+04,1.551718791031524880e+00,1.515734334641001720e-02
9.743560437589249341e+04,1.551718791031524880e+00,1.517077414903595690e-02
9.856499140081000223e+04,1.551718791031524880e+00,1.519322489773036744e-02
9.970746927747780865e+04,1.551718791031524880e+00,1.521593587557241133e-02
1.008631897434269631e+05,1.551718791031524880e+00,1.523891009890732812e-02
1.020323062949964951e+05,1.551718791031524880e+00,1.526215061904317820e-02
1.032149742077179981e+05,1.551718791031524880e+00,1.528566052265606379e-02
1.044113505569393892e+05,1.551718791031524880e+00,1.530944293220009959e-02
1.056215942386865354e+05,1.551718791031524880e+00,1.532590102912388501e-02
1.068458659907668043e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.080843284141182812e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.093371459944034432e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.106044851238578703e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.118865141233874456e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.131834032649245783e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.144953247940435394e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.158224529528349667e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.171649640030505543e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.185230362495109293e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.198968500637878751e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.212865879081611783e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.226924343598498963e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.241145761355298164e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.255532021161298471e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.270085033719189087e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.284806731878837454e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.299699070893975149e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.314764028681914788e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.330003606086221989e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.345419827142466092e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.361014739347040304e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.376790413929096248e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.392748946125641814e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.408892455459805205e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.425223086022347561e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.441743006756425893e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.458454411745659309e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.475359520505545952e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.492460578278219036e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.509759856330684270e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.527259652256447007e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.544962290280676389e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.562870121568907925e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.580985524539281323e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.599310905178466928e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.617848697361185914e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.636601363173473801e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.655571393239693716e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.674761307053294731e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.694173653311477974e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.713811010253667482e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.733675986003950238e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.753771218917484221e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.774099377930877090e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.794663162916700821e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.815465305042042164e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.836508567131254531e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.857795744032898219e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.879329662990934157e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.901113184020238114e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.923149200286416162e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.945440638490105048e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.967990459255643655e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.990801657524299226e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.013877262952053861e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.037220340311947220e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.060833989901172172e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.084721347952800279e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.108885587052331830e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.133329916559076810e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.158057583032363327e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.183071870662778965e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.208376101708317874e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.233973636935639370e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.259867876066442404e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.286062258228952996e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.312560262414747267e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.339365407940766308e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.366481254916753969e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.393911404718084086e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.421659500464073790e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.449729227501857386e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.478124313895827800e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.506848530922796344e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.535905693572866148e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.565299661056114128e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.595034337315173470e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.625113671543681412e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.655541658710854826e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.686322340092028608e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.717459803805411793e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.748958185355072492e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.780821668180134729e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.813054484210468945e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.845660914428700926e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.878645289438805776e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.912011990041296231e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.945765447814998333e+05,1.551718791031524880e+00,1.533009490580213192e-02
2.979910145705703180e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.014450618621507892e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.049391454035138013e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.084737292593253078e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.120492828732730122e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.156662811304227798e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.193252044202846009e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.230265387006176170e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.267707755619718810e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.305584122929780860e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.343899519463976612e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.382659034059289261e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.421867814538023085e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.461531068391445442e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.501654063471438712e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.542242128690173267e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.583300654727793299e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.624835094748467091e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.666850965124574141e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.709353846169386525e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.752349382878238102e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.795843285678192624e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.839841331186560565e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.884349362978044664e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.929373292360879132e+05,1.551718791031524880e+00,1.533009490580213192e-02
3.974919099161961931e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.020992832520986558e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.067600611693953979e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.114748626865818514e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.162443139972671052e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.210690485533405445e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.259497071491029346e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.308869380063757417e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.358813968605901464e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.409337470478810719e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.460446595931869815e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.512148132993708714e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.564448948373792227e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.617355988374328008e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.670876279812948778e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.725016930955886492e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.779785132462084875e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.835188158338256180e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.891233366904880386e+05,1.551718791031524880e+00,1.533009490580213192e-02
4.947928201773617184e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.005280192835828639e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.063296957262693904e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.121986200516911922e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.181355717376003740e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.241413392967692344e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.302167203817067202e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.363625218906012597e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.425795600744927069e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.488686606456715381e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.552306588873587316e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.616663997646332718e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.681767380366597790e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.747625383702124236e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.814246754545138683e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.881640341174121713e+05,1.551718791031524880e+00,1.533009490580213192e-02
5.949815094428866869e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.018780068899419857e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.088544424128595274e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.159117425828434061e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.230508447110969573e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.302726969732942525e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.375782585355266929e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.449684996816872153e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.524444019423318096e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.600069582250562962e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.676571729463504162e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.753960621650179382e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.832246537171043456e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.911439873524255818e+05,1.551718791031524880e+00,1.533009490580213192e-02
6.991551148726540850e+05,1.551718791031524880e+00,1.533009490580213192e-02
7.072591002710065804e+05,1.551718791031524880e+00,1.533009490580213192e-02
7.154570198735742597e+05,1.551718791031524880e+00,1.533009490580213192e-02
7.237499624822546029e+05,1.551718791031524880e+00,1.533009490580213192e-02
7.321390295193778584e+05,1.551718791031524880e+00,1.533009490580213192e-02
7.406253351739842910e+05,1.551718791031524880e+00,1.533009490580213192e-02
7.492100065497964388e+05,1.551718791031524880e+00,1.533009490580213192e-02
7.578941838149329415e+05,1.551718791031524880e+00,1.533009490580213192e-02
7.666790203533185413e+05,1.551718791031524880e+00,1.533009490580213192e-02
7.755656829178886255e+05,1.551718791031524880e+00,1.533009490580213192e-02
7.845553517855426762e+05,1.551718791031524880e+00,1.533009490580213192e-02
7.936492209138940088e+05,1.551718791031524880e+00,1.533009490580213192e-02
8.028484980998636456e+05,1.551718791031524880e+00,1.533009490580213192e-02
8.121544051400711760e+05,1.551718791031524880e+00,1.533009490580213192e-02
8.215681779931262136e+05,1.551718791031524880e+00,1.533009490580213192e-02
8.310910669437736506e+05,1.551718791031524880e+00,1.533009490580213192e-02
8.407243367689400911e+05,1.551718791031524880e+00,1.533009490580213192e-02
8.504692669057354797e+05,1.551718791031524880e+00,1.533009490580213192e-02
8.603271516213568393e+05,1.551718791031524880e+00,1.533009490580213192e-02
8.702993001850096043e+05,1.551718791031524880e+00,1.533009490580213192e-02
8.803870370417733211e+05,1.551718791031524880e+00,1.533009490580213192e-02
8.905917019885281334e+05,1.551718791031524880e+00,1.533009490580213192e-02
9.009146503518905956e+05,1.551718791031524880e+00,1.533009490580213192e-02
9.113572531682103872e+05,1.551718791031524880e+00,1.533009490580213192e-02
9.219208973656862509e+05,1.551718791031524880e+00,1.533009490580213192e-02
9.326069859485444613e+05,1.551718791031524880e+00,1.533009490580213192e-02
9.434169381834001979e+05,1.551718791031524880e+00,1.533009490580213192e-02
9.543521897877479205e+05,1.551718791031524880e+00,1.533009490580213192e-02
9.654141931206339505e+05,1.551718791031524880e+00,1.533009490580213192e-02
9.766044173755752854e+05,1.551718791031524880e+00,1.533009490580213192e-02
9.879243487756620161e+05,1.551718791031524880e+00,1.533009490580213192e-02
9.993754907709731488e+05,1.551718791031524880e+00,1.533009490580213192e-02
1.010959364238246577e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.022677507682862226e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.034531477443202981e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.046522847897329950e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.058653211672108388e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.070924179854719667e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.083337382206627168e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.095894467380056391e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.108597103136931080e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.121446976570402272e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.134445794328906806e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.147595282842823071e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.160897188553794287e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.174353278146648081e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.187965338784070686e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.201735178343935171e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.215664625659442041e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.229755530762003036e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.244009765126938932e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.258429221922068158e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.273015816259111743e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.287771485448079417e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.302698189254558878e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.317797910159986233e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.333072653624981875e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.348524448355665430e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.364155346573132090e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.379967424286001595e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.395962781566127902e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.412143542827553349e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.428511857108622091e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.445069898357437458e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.461819865720579866e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.478763983835168649e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.495904503124362789e+06,1.551718791031524880e+00,1.533009490580213192e-02
1.513243700096207438e+06,1.551718791031524880e+00,1.533009490580213192e-02
