wavelength,n,k
1.653191747760362632e+05,1.551722307823690139e+00,1.533006042330938359e-02
1.682062101070521167e+05,1.551722247318124248e+00,1.533006101214466101e-02
1.711436628988000739e+05,1.551722187810435249e+00,1.533006159141687454e-02
1.741324136117025628e+05,1.551722129393730221e+00,1.533006216021976127e-02
1.771733580820164643e+05,1.551722072024908528e+00,1.533006271896304035e-02
1.802674077903486032e+05,1.551722015637676311e+00,1.533006326828154249e-02
1.834154901348586427e+05,1.551721960187881555e+00,1.533006380859659561e-02
1.866185487092332914e+05,1.551721905664607215e+00,1.533006434000863324e-02
1.898775435855164251e+05,1.551721852059450457e+00,1.533006486259368313e-02
1.931934516018766735e+05,1.551721799419421455e+00,1.533006537589116404e-02
1.965672666554004245e+05,1.551721747738777912e+00,1.533006587995106550e-02
2.000000000000000291e+05,1.551721708522241672e+00,1.533006626250646605e-02
